iata_code,name,latitude_deg,longitude_deg,type,country,country_zh,iso,city,city_alt,kw
OPU,Balimo Airport,-8.05000019073,142.932998657,medium_airport,Papua New Guinea,巴布亚新几内亚,PG,Balimo,,
CMU,Chimbu Airport,-6.024290084838867,144.9709930419922,medium_airport,Papua New Guinea,巴布亚新几内亚,PG,Kundiawa,,
DAU,Daru Airport,-9.08676,143.207993,medium_airport,Papua New Guinea,巴布亚新几内亚,PG,Daru,,
BOT,Bosset Airport,-7.237257,141.1063222,small_airport,Papua New Guinea,巴布亚新几内亚,PG,Bosset,,Boset
GKA,Goroka Airport,-6.081689834590001,145.391998291,medium_airport,Papua New Guinea,巴布亚新几内亚,PG,Goronka,,
GUR,Gurney Airport,-10.3114995956,150.333999634,medium_airport,Papua New Guinea,巴布亚新几内亚,PG,Gurney,,
PNP,Girua Airport,-8.80453968048,148.309005737,medium_airport,Papua New Guinea,巴布亚新几内亚,PG,Popondetta,,
GMI,Gasmata Island Airport,-6.27111005783,150.330993652,small_airport,Papua New Guinea,巴布亚新几内亚,PG,Gasmata Island,,
HKN,Hoskins Airport,-5.463846,150.407327,medium_airport,Papua New Guinea,巴布亚新几内亚,PG,Kimbe,,
KIE,Aropa Airport,-6.305727,155.728249,small_airport,Papua New Guinea,巴布亚新几内亚,PG,Kieta,,
LSA,Losuia Airport,-8.505820274353027,151.08099365234375,small_airport,Papua New Guinea,巴布亚新几内亚,PG,Losuia,,Formerly Kiriwina Airport
UNG,Kiunga Airport,-6.1257100105285645,141.28199768066406,small_airport,Papua New Guinea,巴布亚新几内亚,PG,Kiunga,,
KRI,Kikori Airport,-7.42438,144.250076,small_airport,Papua New Guinea,巴布亚新几内亚,PG,Kikori,,
KMA,Kerema Airport,-7.96361017227,145.770996094,medium_airport,Papua New Guinea,巴布亚新几内亚,PG,Kerema,,
KVG,Kavieng Airport,-2.57940006256,150.807998657,medium_airport,Papua New Guinea,巴布亚新几内亚,PG,Kavieng,,
LNV,Londolovit Airport,-3.04361009598,152.628997803,small_airport,Papua New Guinea,巴布亚新几内亚,PG,Londolovit,,"Lihir Island, Kunaye"
MAG,Madang Airport,-5.20707988739,145.789001465,medium_airport,Papua New Guinea,巴布亚新几内亚,PG,Madang,,
HGU,Mount Hagen Kagamuga Airport,-5.828212,144.299412,medium_airport,Papua New Guinea,巴布亚新几内亚,PG,Mount Hagen,,
MDU,Mendi Airport,-6.14774,143.656998,medium_airport,Papua New Guinea,巴布亚新几内亚,PG,Mendi,,
MAS,Momote Airport,-2.06189,147.423996,medium_airport,Papua New Guinea,巴布亚新几内亚,PG,Manus Island,,
MXH,Moro Airport,-6.36332988739,143.238006592,small_airport,Papua New Guinea,巴布亚新几内亚,PG,Moro,,
MIS,Misima Island Airport,-10.689200401299999,152.837997437,small_airport,Papua New Guinea,巴布亚新几内亚,PG,Misima Island,,
LAE,Nadzab Tomodachi International Airport,-6.567995,146.726544,large_airport,Papua New Guinea,巴布亚新几内亚,PG,Lae,,MFO
OBX,Obo Airport,-7.590622421369999,141.324262619,small_airport,Papua New Guinea,巴布亚新几内亚,PG,Obo,,
POM,Port Moresby Jacksons International Airport,-9.443380355834961,147.22000122070312,large_airport,Papua New Guinea,巴布亚新几内亚,PG,Port Moresby,,
TDS,Sasereme Airport,-7.6217,142.868,small_airport,Papua New Guinea,巴布亚新几内亚,PG,Sasereme,,
TIZ,Tari Airport,-5.845,142.947998,small_airport,Papua New Guinea,巴布亚新几内亚,PG,Tari,,
TBG,Tabubil Airport,-5.280471,141.227576,small_airport,Papua New Guinea,巴布亚新几内亚,PG,Tabubil,,
TPI,Tapini Airport,-8.35666666667,146.989166667,small_airport,Papua New Guinea,巴布亚新几内亚,PG,Tapini,,
RAB,Tokua Airport,-4.34046,152.380005,medium_airport,Papua New Guinea,巴布亚新几内亚,PG,Kokopo,,
TFI,Tufi Airport,-9.07595443726,149.319839478,small_airport,Papua New Guinea,巴布亚新几内亚,PG,Tufi,,
VAI,Vanimo Airport,-2.6926,141.3028,medium_airport,Papua New Guinea,巴布亚新几内亚,PG,Vanimo,,
WBM,Wapenamanda Airport,-5.635293,143.892231,medium_airport,Papua New Guinea,巴布亚新几内亚,PG,Wapenamanda,,
WWK,Wewak International Airport,-3.58383011818,143.669006348,medium_airport,Papua New Guinea,巴布亚新几内亚,PG,Wewak,,
ZXT,Zabrat Airport,40.494884,49.977065,medium_airport,Azerbaijan,阿塞拜疆,AZ,Zabrat,,
BCW,Benguera Island Airport,-21.8533,35.438301,medium_airport,Mozambique,莫桑比克,MZ,Benguera Island,,
JAM,Bezmer Air Base,42.454899,26.3522,medium_airport,Bulgaria,保加利亚,BG,Bezmer,,LB44
JEG,Aasiaat Airport,68.721802,-52.784698,medium_airport,Greenland,格陵兰,GL,Aasiaat,,"Mittarfik Aasiaat, Aasiaat Lufthavn, Egedesminde"
CNP,Neerlerit Inaat Airport,70.743103,-22.650499,medium_airport,Greenland,格陵兰,GL,Neerlerit Inaat,,"Constable Point, Mittarfik Nerlerit Inaat, Constable Pynt Lufthavn"
GOH,Nuuk International Airport,64.191066,-51.67914,large_airport,Greenland,格陵兰,GL,Nuuk,,"Godthåb, Nuussuaq, Mittarfik Nuuk, Nuuk International"
JAV,Ilulissat Airport,69.243202,-51.057098,medium_airport,Greenland,格陵兰,GL,Ilulissat,,"Mittarfik Ilulissat, Ilulissat Lufthavn, Jakobshavn"
KUS,Kulusuk Airport,65.573601,-37.1236,medium_airport,Greenland,格陵兰,GL,Kulusuk,,"Kap Dan, BGKD"
JSU,Maniitsoq Airport,65.412498,-52.9394,small_airport,Greenland,格陵兰,GL,Maniitsoq,,"Mittarfik Maniitsoq, Sukkertoppen"
JFR,Paamiut Airport,62.014736,-49.670937,small_airport,Greenland,格陵兰,GL,Paamiut,,"Mittarfik Paamiut, Frederikshåb"
NAQ,Qaanaaq Airport,77.488602,-69.388702,medium_airport,Greenland,格陵兰,GL,Qaanaaq,,"Mittarfik Qaanaaq, Thule"
SFJ,Kangerlussuaq International Airport,67.010446,-50.715294,medium_airport,Greenland,格陵兰,GL,Kangerlussuaq,,"Bluie West 8, Sondrestrom Air Base, Sondrestromfjord Air Base"
JHS,Sisimiut Airport,66.951302,-53.729301,medium_airport,Greenland,格陵兰,GL,Sisimiut,,
THU,Pituffik Space Base,76.53063,-68.700541,medium_airport,Greenland,格陵兰,GL,Pituffik,,Thule Air Base
JUV,Upernavik Airport,72.790199,-56.1306,small_airport,Greenland,格陵兰,GL,Upernavik,,Mittarfik Upernavik
JQA,Qaarsut Airport,70.7342,-52.696201,small_airport,Greenland,格陵兰,GL,Uummannaq,,
AEY,Akureyri International Airport,65.656573,-18.072018,large_airport,Iceland,冰岛,IS,Akureyri,,
BIU,Bildudalur Airport,65.641296,-23.5462,medium_airport,Iceland,冰岛,IS,Bildudalur,,
EGS,Egilsstaðir Airport,65.2833023071289,-14.401399612426758,medium_airport,Iceland,冰岛,IS,Egilsstaðir,,
GRY,Grímsey Airport,66.5458,-18.0173,medium_airport,Iceland,冰岛,IS,Grímsey/Sandvík,,Sandvík
HFN,Hornafjörður Airport,64.295601,-15.2272,medium_airport,Iceland,冰岛,IS,Höfn,,
HZK,Húsavík Airport,65.952301,-17.426001,medium_airport,Iceland,冰岛,IS,Húsavík,,
IFJ,Ísafjörður Airport,66.058098,-23.1353,medium_airport,Iceland,冰岛,IS,Ísafjörður,,
KEF,Keflavik International Airport,63.985001,-22.6056,large_airport,Iceland,冰岛,IS,Reykjavík,,"Keflavik Naval Air Station, REK"
RKV,Reykjavík Domestic Airport,64.128732,-21.93759,medium_airport,Iceland,冰岛,IS,Reykjavík,,REK
MVA,Mývatn Airport,65.6558,-16.9181,medium_airport,Iceland,冰岛,IS,Myvatn,,Reykjahlíð
SIJ,Siglufjörður Airport,66.137847,-18.908157,medium_airport,Iceland,冰岛,IS,Siglufjörður,,
THO,Þórshöfn Airport,66.218459,-15.334739,small_airport,Iceland,冰岛,IS,Þórshöfn,,Thorshofn
VEY,Vestmannaeyjar Airport,63.42430114746094,-20.278900146484375,medium_airport,Iceland,冰岛,IS,Vestmannaeyjar,,
VPN,Vopnafjörður Airport,65.720596,-14.8506,medium_airport,Iceland,冰岛,IS,Vopnafjörður,,
PRN,Priština Adem Jashari International Airport,42.5728,21.035801,large_airport,Kosovo,科索沃,XK,Prishtina,,"LYPR, Pristina, Slatina Air Base"
CJZ,Pedro Vieira Moreira Airport,-6.8827,-38.61583,small_airport,Brazil,巴西,BR,Cajazeiras,,
VDC,Glauber de Andrade Rocha Airport,-14.907885,-40.914804,medium_airport,Brazil,巴西,BR,Vitória da Conquista,,SSVC
BTZ,Betong International Airport,5.79,101.15,medium_airport,Thailand,泰国,TH,Betong,,
TXC,Orsha Airport - Balbasovo Air Base,54.439999,30.2967,medium_airport,Belarus,白俄罗斯,BY,Orsha,,"Balbasava, Bolbasovo, Orsha Southwest"
BGK,Big Creek Airport,16.519369,-88.407913,small_airport,Belize,伯利兹,BZ,Big Creek,,
CUK,Caye Caulker Airport,17.735015,-88.032862,medium_airport,Belize,伯利兹,BZ,Caye Caulker,,
CYC,Caye Chapel Airport,17.683792,-88.044985,medium_airport,Belize,伯利兹,BZ,Caye Chapel,,
CZH,Corozal Airport,18.3822,-88.411903,medium_airport,Belize,伯利兹,BZ,Corozal,,Ranchito Airport
DGA,Dangriga Airport,16.98251,-88.230988,medium_airport,Belize,伯利兹,BZ,Dangriga,,Stann Creek Airport
INB,Independence Airport,16.53456,-88.441615,small_airport,Belize,伯利兹,BZ,Independence,,"Savannah, Mango Creek"
ORZ,H.E Alfredo Martinez (Tower Hill) Airstrip,18.046767,-88.583858,small_airport,Belize,伯利兹,BZ,Orange Walk,,Orange Walk Airport
PND,Punta Gorda Airport,16.1024,-88.808296,small_airport,Belize,伯利兹,BZ,Punta Gorda,,
SJX,Sartaneja Airport,18.3561,-88.130798,medium_airport,Belize,伯利兹,BZ,Sartaneja,,
SPR,John Greif II Airport,17.9139,-87.9711,medium_airport,Belize,伯利兹,BZ,San Pedro,,
TZA,Sir Barry Bowen Municipal Airport,17.517239,-88.195775,medium_airport,Belize,伯利兹,BZ,Belize City,,Belize City Municipal
BZB,Bazaruto Island Airport,-21.5411,35.4729,medium_airport,Mozambique,莫桑比克,MZ,Bazaruto Island,,
YZZ,Trail Regional Airport,49.055599,-117.609001,small_airport,Canada,加拿大,CA,Trail,,AD4
YAA,Anahim Lake Airport,52.451501,-125.303776,medium_airport,Canada,加拿大,CA,Anahim Lake,,AJ4
XQU,Qualicum Beach Airport,49.337456,-124.393086,medium_airport,Canada,加拿大,CA,Qualicum Beach,,AT4
YMP,Port McNeill Airport,50.57348,-127.027702,small_airport,Canada,加拿大,CA,Port McNeill,,AT5
YZA,Cache Creek-Ashcroft Regional Airport,50.775258,-121.321314,medium_airport,Canada,加拿大,CA,Cache Creek,,AZ5
ZEL,Bella Bella (Campbell Island) Airport,52.185001,-128.156994,medium_airport,Canada,加拿大,CA,Bella Bella,,BBC
YWM,Williams Harbour Airport,52.567377,-55.784883,small_airport,Canada,加拿大,CA,Williams Harbour,,
YSO,Postville Airport,54.9105,-59.78507,small_airport,Canada,加拿大,CA,Postville,,CD4
YBI,Black Tickle Airport,53.469836,-55.787501,small_airport,Canada,加拿大,CA,Black Tickle,,CE4
YHG,Charlottetown Airport,52.765774,-56.11237,small_airport,Canada,加拿大,CA,Charlottetown,,CH4
YFX,St. Lewis (Fox Harbour) Airport,52.372799,-55.673901,small_airport,Canada,加拿大,CA,St. Lewis,,CK4
YHA,Port Hope Simpson Airport,52.528099060058594,-56.28609848022461,small_airport,Canada,加拿大,CA,Port Hope Simpson,,CP4
YRG,Rigolet Airport,54.1796989440918,-58.45750045776367,small_airport,Canada,加拿大,CA,Rigolet,,CZ2
YLE,Whatì Airport,63.131699,-117.246002,small_airport,Canada,加拿大,CA,Whatì,,"EM3, Lac la Martre, Wha Ti"
SUR,Summer Beaver Airport,52.70859909057617,-88.54190063476562,small_airport,Canada,加拿大,CA,Summer Beaver,,JV7
CKD,Crooked Creek Airport,61.870315,-158.137636,small_airport,United States of America,美国,US,Crooked Creek,,
YAX,Wapekeka Airport,53.84920120239258,-89.57939910888672,small_airport,Canada,加拿大,CA,Angling Lake,,KB6
WNN,Wunnumin Lake Airport,52.893902,-89.2892,small_airport,Canada,加拿大,CA,Wunnumin Lake,,
YNO,North Spirit Lake Airport,52.4900016784668,-92.97109985351562,small_airport,Canada,加拿大,CA,North Spirit Lake,,KQ3
CKX,Chicken Airport,64.066495,-141.951342,small_airport,United States of America,美国,US,Chicken,,
BZX,Bazhong Enyang Airport,31.73842,106.644872,medium_airport,China,中华人民共和国,CN,Bazhong,,
HSC,Shaoguan Danxia Airport,24.9786,113.420998,medium_airport,China,中华人民共和国,CN,Shaoguan,,"Shaoguan Air Base, Shaoguan Guitou Airport"
JGS,Jinggangshan Airport,26.856899,114.737,medium_airport,China,中华人民共和国,CN,Ji'an,,"Tiahe Air Base, Ji'an Airport"
HNG,Hainanzhou Gonghe Airport,36.3367,100.480003,medium_airport,China,中华人民共和国,CN,Hainan,Hainan (Gonghe),Qabqa
JNH,Jiaxing Nanhu Airport,30.698056,120.663056,medium_airport,China,中华人民共和国,CN,"Xiuzhou, Hangzhou",,
WHN,Wuhan Hannan Municipal Airport,30.25521,114.062805,medium_airport,China,中华人民共和国,CN,Wuhan,Wuhan (Hannan),
DDR,Shigatse Tingri Airport,28.604567,86.798,medium_airport,China,中华人民共和国,CN,Xigazê,Xigazê (Dingri),Rikaze Dingri
HQL,Tashikuergan Hongqilafu Airport,37.661333,75.288877,medium_airport,China,中华人民共和国,CN,Tashikuergan,,
LSG,Leshan Airport,29.438627,103.749218,medium_airport,China,中华人民共和国,CN,Leshan,Leshan (Wutongqiao),
JDE,Jiande Qiandaohu General Airport,29.360905,119.180829,medium_airport,China,中华人民共和国,CN,Hangzhou,,
APJ,Ali Pulan Airport,30.397898,81.13317,medium_airport,China,中华人民共和国,CN,Burang Town,,
ZFL,Zhaosu Tianma Airport,43.088477,81.223013,small_airport,China,中华人民共和国,CN,Zhaosu,,
HJB,Hejing Bayinbuluke Airport,42.976395,83.995543,small_airport,China,中华人民共和国,CN,Hejing,,
JBK,Qitai Jiangbulake Airport,44.166086,89.55014,small_airport,China,中华人民共和国,CN,Qitai,,
ZAT,Zhaotong Zhaoyang Airport,27.205843,103.691511,medium_airport,China,中华人民共和国,CN,Zhaotong,,
BFY,Bengbu Tenghu Airport,33.166292,117.058344,medium_airport,China,中华人民共和国,CN,Bengbu,,蚌埠滕湖机场
XBE,Bearskin Lake Airport,53.965599060058594,-91.0271987915039,small_airport,Canada,加拿大,CA,Bearskin Lake,,NE3
YNP,Natuashish Airport,55.913898,-61.184399,small_airport,Canada,加拿大,CA,Natuashish,,NH2
KIF,Kingfisher Lake Airport,53.01250076293945,-89.85530090332031,small_airport,Canada,加拿大,CA,Kingfisher Lake,,NM5
LCR,Virgilio Barco Vargas (La Chorrera) Airport,-1.456361,-72.801086,small_airport,Colombia,哥伦比亚,CO,La Chorrera,,
KEW,Keewaywin Airport,52.9911,-92.836403,small_airport,Canada,加拿大,CA,Keewaywin,,
YKU,Chisasibi Airport,53.805599212646484,-78.91690063476562,small_airport,Canada,加拿大,CA,Chisasibi,,SU2
ZTB,Tête-à-la-Baleine Airport,50.674400329589844,-59.38359832763672,small_airport,Canada,加拿大,CA,Tête-à-la-Baleine,,TB6
ZGS,La Romaine Airport,50.259553,-60.674357,small_airport,Canada,加拿大,CA,Le Golfe-du-Saint-Laurent,,"Gethsemani, La Romaine"
ZLT,La Tabatière Airport,50.8307991027832,-58.97560119628906,small_airport,Canada,加拿大,CA,La Tabatière,,TU5
YAB,Arctic Bay Airport,73.006101,-85.04616,small_airport,Canada,加拿大,CA,Arctic Bay,,CJX7
YAC,Cat Lake Airport,51.7272,-91.824402,small_airport,Canada,加拿大,CA,Cat Lake,,
YAG,Fort Frances Municipal Airport,48.655749,-93.44349,medium_airport,Canada,加拿大,CA,Fort Frances,,
YAH,La Grande-4 Airport,53.754699707,-73.6753005981,medium_airport,Canada,加拿大,CA,La Grande-4,,YAH
YAL,Alert Bay Airport,50.582199,-126.916,small_airport,Canada,加拿大,CA,Alert Bay,,
YAM,Sault Ste Marie Airport,46.483216,-84.508467,medium_airport,Canada,加拿大,CA,Sault Ste Marie,,
XKS,Kasabonika Airport,53.52470016479492,-88.6427993774414,medium_airport,Canada,加拿大,CA,Kasabonika,,YAQ
YKG,Kangirsuk Airport,60.027199,-69.999199,small_airport,Canada,加拿大,CA,Kangirsuk,,YAS
YAT,Attawapiskat Airport,52.927502,-82.4319,small_airport,Canada,加拿大,CA,Attawapiskat,,
YAY,St. Anthony Airport,51.391909,-56.08321,medium_airport,Canada,加拿大,CA,St. Anthony,,
YAZ,Tofino / Long Beach Airport,49.079833,-125.775583,medium_airport,Canada,加拿大,CA,Tofino,,
YBB,Kugaaruk Airport,68.535711,-89.805508,small_airport,Canada,加拿大,CA,Kugaaruk,,"YBB, Pelly Bay Townsite Airport"
YBC,Baie-Comeau Airport,49.1325,-68.204399,medium_airport,Canada,加拿大,CA,Baie-Comeau,,
QBC,Bella Coola Airport,52.387501,-126.596001,medium_airport,Canada,加拿大,CA,Bella Coola,,YBD
YBE,Uranium City Airport,59.561401,-108.481003,small_airport,Canada,加拿大,CA,Uranium City,,
YBY,Bonnyville Airport,54.304199,-110.744003,medium_airport,Canada,加拿大,CA,Bonnyville,,YBF
YBG,Saguenay-Bagotville Airport,48.330123,-70.992012,medium_airport,Canada,加拿大,CA,Saguenay,,Bagotville Airport
YBK,Baker Lake Airport,64.29889678960001,-96.077796936,medium_airport,Canada,加拿大,CA,Baker Lake,,
YBL,Campbell River Airport,49.950802,-125.271004,medium_airport,Canada,加拿大,CA,Campbell River,,
XTL,Tadoule Lake Airport,58.706308,-98.511057,small_airport,Canada,加拿大,CA,Tadoule Lake,,YBQ
YBR,Brandon Municipal Airport,49.91,-99.951897,medium_airport,Canada,加拿大,CA,Brandon,,
YBT,Brochet Airport,57.8894,-101.679001,small_airport,Canada,加拿大,CA,Brochet,,
YBV,Berens River Airport,52.358898,-97.018303,small_airport,Canada,加拿大,CA,Berens River,,
YBX,Lourdes-de-Blanc-Sablon Airport,51.4436,-57.185299,medium_airport,Canada,加拿大,CA,Blanc-Sablon,,
YRF,Cartwright Airport,53.682501,-57.042303,small_airport,Canada,加拿大,CA,Cartwright,,YCA
YCB,Cambridge Bay Airport,69.1081008911,-105.138000488,medium_airport,Canada,加拿大,CA,Cambridge Bay,,
YCC,Cornwall Regional Airport,45.092637,-74.567724,medium_airport,Canada,加拿大,CA,Cornwall,,
YCD,Nanaimo Airport,49.05497,-123.869863,medium_airport,Canada,加拿大,CA,Nanaimo,,
YCE,Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301,medium_airport,Canada,加拿大,CA,Huron Park,,"RCAF Station Centralia, Huron Airpark"
YCG,Castlegar/West Kootenay Regional Airport,49.296398,-117.632004,medium_airport,Canada,加拿大,CA,Castlegar,,
YCH,Miramichi Airport,47.007801,-65.449203,medium_airport,Canada,加拿大,CA,Miramichi,,"CFB Chatham, RCAF Station Chatham"
YCL,Charlo Airport,47.990799,-66.330299,medium_airport,Canada,加拿大,CA,Charlo,,
YCN,Cochrane Airport,49.10559844970703,-81.01360321044922,medium_airport,Canada,加拿大,CA,Cochrane,,
YCO,Kugluktuk Airport,67.816408,-115.14307,small_airport,Canada,加拿大,CA,Kugluktuk,,Copper Mine Airport
YCQ,Chetwynd Airport,55.687198638916016,-121.62699890136719,medium_airport,Canada,加拿大,CA,Chetwynd,,
YCR,Cross Lake (Charlie Sinclair Memorial) Airport,54.609758,-97.762442,small_airport,Canada,加拿大,CA,Cross Lake,,
YCS,Chesterfield Inlet Airport,63.346901,-90.731102,small_airport,Canada,加拿大,CA,Chesterfield Inlet,,
YCY,Clyde River Airport,70.486099,-68.516701,small_airport,Canada,加拿大,CA,Clyde River,,
YDA,Dawson City Airport,64.04309844970703,-139.1280059814453,medium_airport,Canada,加拿大,CA,Dawson City,,
YDB,Burwash Airport,61.371101,-139.041,medium_airport,Canada,加拿大,CA,Burwash Landing,,
YDF,Deer Lake Airport,49.208159,-57.396147,medium_airport,Canada,加拿大,CA,Deer Lake,,
YDL,Dease Lake Airport,58.422199,-130.031998,small_airport,Canada,加拿大,CA,Dease Lake,,YDL
XRR,Ross River Airport,61.9706001282,-132.42300415,medium_airport,Canada,加拿大,CA,Ross River,,
YDN,Dauphin Barker Airport,51.1008,-100.052002,medium_airport,Canada,加拿大,CA,Dauphin,,
YDO,Dolbeau-Saint-Felicien Airport,48.7785,-72.375,medium_airport,Canada,加拿大,CA,Dolbeau-Saint-Felicien,,Dolbeau St Methode
YDP,Nain Airport,56.550778,-61.682224,small_airport,Canada,加拿大,CA,Nain,,
YDQ,Dawson Creek Airport,55.741245,-120.183263,medium_airport,Canada,加拿大,CA,Dawson Creek,,
YEG,Edmonton International Airport,53.3097,-113.580002,large_airport,Canada,加拿大,CA,Edmonton,,
YEK,Arviat Airport,61.0942,-94.070801,small_airport,Canada,加拿大,CA,Arviat,,
YEL,Elliot Lake Municipal Airport,46.351398468,-82.5614013672,medium_airport,Canada,加拿大,CA,Elliot Lake,,
YEM,Manitoulin East Municipal Airport,45.842435,-81.857595,medium_airport,Canada,加拿大,CA,Sheguiandah,,
YEN,Estevan Airport,49.2103004456,-102.966003418,medium_airport,Canada,加拿大,CA,Estevan,,YEN
YER,Fort Severn Airport,56.018902,-87.676102,small_airport,Canada,加拿大,CA,Fort Severn,,
YET,Edson Airport,53.578899383499994,-116.464996338,medium_airport,Canada,加拿大,CA,Edson,,
YEV,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,medium_airport,Canada,加拿大,CA,Inuvik,,
YEY,Amos/Magny Airport,48.563903,-78.249702,medium_airport,Canada,加拿大,CA,Amos,,
YFA,Fort Albany Airport,52.203451,-81.695194,small_airport,Canada,加拿大,CA,Fort Albany,,
YFB,Iqaluit Airport,63.756402,-68.555801,medium_airport,Canada,加拿大,CA,Iqaluit,,Frobisher Bay Air Base
YFC,Fredericton International Airport,45.868697,-66.529891,medium_airport,Canada,加拿大,CA,Fredericton,,
YFE,Forestville Airport,48.74610137939453,-69.09719848632812,medium_airport,Canada,加拿大,CA,Forestville,,
YFH,Fort Hope Airport,51.561901,-87.907799,small_airport,Canada,加拿大,CA,Fort Hope,,
YTM,Mont-Tremblant International Airport,46.409401,-74.779999,medium_airport,Canada,加拿大,CA,La Macaza,,YFJ
YFO,Flin Flon Airport,54.678101,-101.681999,small_airport,Canada,加拿大,CA,Flin Flon,,
YFR,Fort Resolution Airport,61.1808013916,-113.690002441,medium_airport,Canada,加拿大,CA,Fort Resolution,,YFR
YFS,Fort Simpson Airport,61.76020050048828,-121.23699951171875,medium_airport,Canada,加拿大,CA,Fort Simpson,,
YMN,Makkovik Airport,55.077335,-59.187942,small_airport,Canada,加拿大,CA,Makkovik,,YFT
YGH,Fort Good Hope Airport,66.240658,-128.647757,small_airport,Canada,加拿大,CA,Fort Good Hope,,
YGK,Kingston Norman Rogers Airport,44.2253,-76.596901,medium_airport,Canada,加拿大,CA,Kingston,,
YGL,La Grande Rivière Airport,53.625301361083984,-77.7042007446289,medium_airport,Canada,加拿大,CA,La Grande Rivière,,
YGM,Gimli Industrial Park Airport,50.62810134887695,-97.04329681396484,medium_airport,Canada,加拿大,CA,Gimli,,
YGO,Gods Lake Narrows Airport,54.55768,-94.490061,small_airport,Canada,加拿大,CA,Gods Lake Narrows,,
YGP,Michel-Pouliot Gaspé Airport,48.774915,-64.481893,medium_airport,Canada,加拿大,CA,Gaspé,,
YGQ,Geraldton Greenstone Regional Airport,49.77830123901367,-86.93939971923828,medium_airport,Canada,加拿大,CA,Geraldton,,
YGR,Îles-de-la-Madeleine Airport,47.425242,-61.778612,medium_airport,Canada,加拿大,CA,Les Îles-de-la-Madeleine,,
YGT,Igloolik Airport,69.3647,-81.816101,small_airport,Canada,加拿大,CA,Igloolik,,
YGV,Havre-Saint-Pierre Airport,50.281898,-63.611401,medium_airport,Canada,加拿大,CA,Havre-Saint-Pierre,,
YGW,Kuujjuarapik Airport,55.281898498535156,-77.76529693603516,medium_airport,Canada,加拿大,CA,Kuujjuarapik,,
YGX,Gillam Airport,56.35712,-94.711504,small_airport,Canada,加拿大,CA,Gillam,,
YGZ,Grise Fiord Airport,76.425823,-82.908583,small_airport,Canada,加拿大,CA,Grise Fiord,,
YQC,Quaqtaq Airport,61.046398,-69.617798,small_airport,Canada,加拿大,CA,Quaqtaq,,YHA
YHD,Dryden Regional Airport,49.831699,-92.744202,medium_airport,Canada,加拿大,CA,Dryden,,
YHF,Hearst René Fontaine Municipal Airport,49.71419906616211,-83.68609619140625,medium_airport,Canada,加拿大,CA,Hearst,,
YNS,Nemiscau Airport,51.691101,-76.135597,small_airport,Canada,加拿大,CA,Nemiscau,,YHH
YHI,Ulukhaktok Holman Airport,70.762802,-117.806,small_airport,Canada,加拿大,CA,Ulukhaktok,,
YHK,Gjoa Haven Airport,68.635597,-95.849701,small_airport,Canada,加拿大,CA,Gjoa Haven,,
YHM,John C. Munro Hamilton International Airport,43.171308,-79.929416,large_airport,Canada,加拿大,CA,Hamilton,,Mount Hope Airport
YHN,Hornepayne Municipal Airport,49.19309997558594,-84.75890350341797,medium_airport,Canada,加拿大,CA,Hornepayne,,
YHO,Hopedale Airport,55.448757,-60.228124,small_airport,Canada,加拿大,CA,Hopedale,,CC5
YHP,Poplar Hill Airport,52.1133,-94.2556,small_airport,Canada,加拿大,CA,Poplar Hill,,
YHR,Chevery Airport,50.468322,-59.637823,small_airport,Canada,加拿大,CA,Chevery,,
YHT,Haines Junction Airport,60.7892,-137.546005,medium_airport,Canada,加拿大,CA,Haines Junction,,
YHU,Montréal / Saint-Hubert Metropolitan Airport,45.517502,-73.416901,medium_airport,Canada,加拿大,CA,Montréal,,
YHY,Hay River / Merlyn Carter Airport,60.8396987915,-115.782997131,medium_airport,Canada,加拿大,CA,Hay River,,
YHZ,Halifax / Stanfield International Airport,44.8807983398,-63.5085983276,large_airport,Canada,加拿大,CA,Halifax,,Robert L. Stanfield International Airport
YIB,Atikokan Municipal Airport,48.773899,-91.638603,medium_airport,Canada,加拿大,CA,Atikokan,,
YDG,Digby / Annapolis Regional Airport,44.5458450365,-65.7854247093,medium_airport,Canada,加拿大,CA,Digby,,YID
YIF,St Augustin Airport,51.2117,-58.658298,medium_airport,Canada,加拿大,CA,St-Augustin,,Pakuashipi Airport
YIK,Ivujivik Airport,62.417301,-77.925301,small_airport,Canada,加拿大,CA,Ivujivik,,
YIO,Pond Inlet Airport,72.689494,-77.968941,small_airport,Canada,加拿大,CA,Pond Inlet,,
YIV,Island Lake Airport,53.857200622558594,-94.65360260009766,medium_airport,Canada,加拿大,CA,Island Lake,,
YJF,Fort Liard Airport,60.235801696799996,-123.46900177,medium_airport,Canada,加拿大,CA,Fort Liard,,YJF
YJN,St Jean Airport,45.29439926147461,-73.28109741210938,medium_airport,Canada,加拿大,CA,St Jean,,
YKA,Kamloops John Moose Fulton Field Regional Airport,50.703038,-120.448641,medium_airport,Canada,加拿大,CA,Kamloops,,Fulton
LAK,Aklavik/Freddie Carmichael Airport,68.223297,-135.00599,small_airport,Canada,加拿大,CA,Aklavik,,YKD
YKF,Region of Waterloo International Airport,43.4608,-80.378601,medium_airport,Canada,加拿大,CA,Breslau,,"Breslau, Kitchener, Waterloo, Cambridge, YKF"
YWB,Kangiqsujuaq (Wakeham Bay) Airport,61.5886,-71.929398,small_airport,Canada,加拿大,CA,Kangiqsujuaq,,
